Ministério da Saúde MS
Secretaria de Atenção Primária à Saúde SAPS
Sistema de Informação para a Atenção Primária à Saúde – SIAPS
Dado gerado em: 13 de outubro de 2025 - 09:14h
Relatório Qualidade - Visão por Competência

Dados Sócio Demográficos:
UF: MS
Município: 500270 / CAMPO GRANDE

Filtro:
Indicador: Cuidado da pessoa com Hipertensão
Competência selecionada: AGO/25
Tipo de Equipe: eAP, eSF

CNES;ESTABELECIMENTO;TIPO DO ESTABELECIMENTO;INE;NOME DA EQUIPE;SIGLA DA EQUIPE;TER REALIZADO PELO MENOS 01 CONSULTA PRESENCIAL OU REMOTA POR PROFISSIONAL MÉDICA(O) OU ENFERMEIRA(O), NOS ÚLTIMOS 6 MESES;TER PELO MENOS 01 REGISTRO DE MEDIÇÃO DA PRESSÃO ARTERIAL, REALIZADO NOS ÚLTIMOS 6 MESES;TER PELO MENOS 02 VISITAS DOMICILIARES POR ACS/TACS, COM INTERVALO MÍNIMO DE 30 DIAS, REALIZADAS NOS ÚLTIMOS 12 MESES ;TER REALIZADO PELO MENOS 01 (UM) REGISTRO DE PESO E ALTURA, NOS ÚLTIMOS 12 MESES;SOMATÓRIO DE BOAS PRÁTICAS REALIZADAS PARA PESSOAS COM HIPERTENSÃO VINCULADAS À EQUIPE;NÚMERO TOTAL DE PESSOAS COM HIPERTENSÃO VINCULADAS À EQUIPE;PONTUAÇÃO
"9983449";"SESAU USF CRISTO REDENTOR DR CARLOS A JURGIELEWCZ";"CENTRO DE SAUDE/UNIDADE BASICA";"0001697544";"EQUIPE HORTENSIA";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"7096895";"SESAU USF JARDIM BATISTAO DR HELIO MARTINS COELHO";"CENTRO DE SAUDE/UNIDADE BASICA";"0000440647";"EQUIPE GUNTER HANS";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"9443525";"SESAU USF OLIVEIRA II BENEDITO MARTINS GONCALVES";"CENTRO DE SAUDE/UNIDADE BASICA";"0001707892";"EQUIPE MARIA JOSE DE FREITAS";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"9983449";"SESAU USF CRISTO REDENTOR DR CARLOS A JURGIELEWCZ";"CENTRO DE SAUDE/UNIDADE BASICA";"0001717367";"EQUIPE GIRASSOL";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"3051358";"SESAU USF MARIO COVAS DR WAGNER JORGE BORTOTTO GARCIA";"CENTRO DE SAUDE/UNIDADE BASICA";"0000440094";"EQUIPE VERMELHA";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"0024422";"SESAU USF SANTA CARMELIA DR ALBINO COIMBRA";"CENTRO DE SAUDE/UNIDADE BASICA";"0000439665";"EQUIPE FORMOSO";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"0010413";"SESAU USF JARDIM MACAUBAS DR SONI LYDIA SOUZA WOLF";"CENTRO DE SAUDE/UNIDADE BASICA";"0000439541";"EQUIPE GIRASSOL";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"0024457";"SESAU USF TIRADENTES DR ANTONIO PEREIRA";"CENTRO DE SAUDE/UNIDADE BASICA";"0000439789";"EQUIPE FLAMBOYANT";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"0301825";"SESAU USF AERO RANCHO GRANJA DRA REGIA JUSSARA F DE BARROS";"CENTRO DE SAUDE/UNIDADE BASICA";"0002127342";"EQUIPE ALPHA";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"0010278";"SESAU USF MARIA APARECIDA PEDROSSIAN";"CENTRO DE SAUDE/UNIDADE BASICA";"0000439304";"EQUIPE JOAO DE BARRO";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"6585612";"SESAU USF VIDA NOVA III AQUINO DIAS BEZERRA";"CENTRO DE SAUDE/UNIDADE BASICA";"0000440558";"EQUIPE ANACHE";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"5506158";"SESAU CF DR MAURO R BARROS WANDERLEY IRACY COELHO NETTO";"CENTRO DE SAUDE/UNIDADE BASICA";"0000440434";"EQUIPE IPE BRANCO";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"3311260";"SESAU USF SAO CONRADO PASTOR ELISEU FEITOSA DE ALENCAR";"CENTRO DE SAUDE/UNIDADE BASICA";"0000440310";"EQUIPE AZUL";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"0010227";"SESAU USF 26 DE AGOSTO JAIR GARCIA DE FREITAS";"CENTRO DE SAUDE/UNIDADE BASICA";"0001482483";"EQUIPE VERDE";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"0010332";"SESAU USF SAO FRANCISCO";"CENTRO DE SAUDE/UNIDADE BASICA";"0000439452";"EQUIPE FENIX";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"0010421";"SESAU USF JARDIM MARABA DRA MARLY ANNA TATTON BERG G PEREIRA";"CENTRO DE SAUDE/UNIDADE BASICA";"0000439576";"EQUIPE LARANJA";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"3005690";"SESAU USF JARDIM NOROESTE";"CENTRO DE SAUDE/UNIDADE BASICA";"0001572601";"EQUIPE ARARA VERMELHA";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"0010286";"SESAU USF COHAB DR OLIMPIO CAVALHEIRO";"CENTRO DE SAUDE/UNIDADE BASICA";"0000439339";"EQUIPE VERMELHA";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"0010227";"SESAU USF 26 DE AGOSTO JAIR GARCIA DE FREITAS";"CENTRO DE SAUDE/UNIDADE BASICA";"0000439215";"EQUIPE VERMELHA";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"9983406";"SESAU USF ARNALDO ESTEVAO DE FIGUEIREDO DR EDGAR PEDRO R S";"CENTRO DE SAUDE/UNIDADE BASICA";"0001717375";"EQUIPE ENIR BEZERRA";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"3198278";"SESAU USF PAULO COELHO MACHADO";"CENTRO DE SAUDE/UNIDADE BASICA";"0001672924";"EQUIPE RUBI";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"0028851";"SESAU USF COOPHAVILA II ALFREDO NEDER";"CENTRO DE SAUDE/UNIDADE BASICA";"0001706543";"EQUIPE GIRASSOL";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"5506158";"SESAU CF DR MAURO R BARROS WANDERLEY IRACY COELHO NETTO";"CENTRO DE SAUDE/UNIDADE BASICA";"0000440426";"EQUIPE IPE ROSA";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"9013415";"SESAU USF JARDIM PARADISO PEDRO FELIX DE SOUZA";"CENTRO DE SAUDE/UNIDADE BASICA";"0001678469";"EQUIPE SAO FRANCISCO";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"0024341";"SESAU USF JARDIM ITAMARACA EDSON QUINTINO MENDES";"CENTRO DE SAUDE/UNIDADE BASICA";"0001482378";"EQUIPE SAO TOME";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"7096895";"SESAU USF JARDIM BATISTAO DR HELIO MARTINS COELHO";"CENTRO DE SAUDE/UNIDADE BASICA";"0000440663";"EQUIPE DINAMARCA";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"0010286";"SESAU USF COHAB DR OLIMPIO CAVALHEIRO";"CENTRO DE SAUDE/UNIDADE BASICA";"0000439320";"EQUIPE VERDE";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"0024430";"SESAU USF UNIVERSITARIO DR GERMANO BARROS DE SOUZA";"CENTRO DE SAUDE/UNIDADE BASICA";"0000439681";"EQUIPE FENIX";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"0010324";"SESAU USF ESTRELA DO SUL DR WILLIAN MACKSOUD";"CENTRO DE SAUDE/UNIDADE BASICA";"0000439444";"EQUIPE ORQUIDEA";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"9898271";"SESAU USF DOM ANTONIO BARBOSA DR EVANDRO M DE ARRUDA";"CENTRO DE SAUDE/UNIDADE BASICA";"0001717383";"EQUIPE GIRASSOL";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"6731198";"SESAU USF JOSE TAVARES DO COUTO DR FERNANDO DE ARRUDA TORRES";"CENTRO DE SAUDE/UNIDADE BASICA";"0001644408";"EQUIPE LUMIAR";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"3051374";"SESAU USF JARDIM AZALEIA DRA ALDA GUEDES GARCIA OLIVEIRA";"CENTRO DE SAUDE/UNIDADE BASICA";"0001644769";"EQUIPE 183";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"0010227";"SESAU USF 26 DE AGOSTO JAIR GARCIA DE FREITAS";"CENTRO DE SAUDE/UNIDADE BASICA";"0000439207";"EQUIPE AZUL";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"0010421";"SESAU USF JARDIM MARABA DRA MARLY ANNA TATTON BERG G PEREIRA";"CENTRO DE SAUDE/UNIDADE BASICA";"0000439568";"EQUIPE VERDE";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"2874474";"SESAU USF SANTA EMILIA JEFERSON RODRIGUES DE SOUZA";"CENTRO DE SAUDE/UNIDADE BASICA";"0002252171";"EQUIPE GIRASSOL";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"0024481";"SESAU USF NOVA BAHIA CONSELHEIRO DE SAUDE EDNEY A DE CAMPOS";"CENTRO DE SAUDE/UNIDADE BASICA";"0001644521";"EQUIPE AZUL";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"0021660";"SESAU USF AGUAO MANOEL CORDEIRO";"CENTRO DE SAUDE/UNIDADE BASICA";"0001478400";"EQUIPE LEAO";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"0010189";"SESAU USF LAR DO TRABALHADOR DR NICOLAU FRAGELLI";"CENTRO DE SAUDE/UNIDADE BASICA";"0002343347";"EQUIPE VERMELHA EAP 02";"eAP";"0";"0";"0";"0";"0";"0";"0,00"
"0010324";"SESAU USF ESTRELA DO SUL DR WILLIAN MACKSOUD";"CENTRO DE SAUDE/UNIDADE BASICA";"0001482467";"EQUIPE TULIPA";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"0010367";"SESAU USF PIONEIRA DR CELSO LACERDA DE AZEVEDO";"CENTRO DE SAUDE/UNIDADE BASICA";"0000439509";"EQUIPE LIRIO";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"7108001";"SESAU USF JARDIM BOTAFOGO DR ELIZABETH WANDERLE TOBARU";"CENTRO DE SAUDE/UNIDADE BASICA";"0000440736";"EQUIPE AREA AMARELA";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"7096887";"SESAU USF AERO RANCHO IV DR NELSON TOKUEI SIMABUKURO";"CENTRO DE SAUDE/UNIDADE BASICA";"0000440612";"EQUIPE AZUL";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"3311260";"SESAU USF SAO CONRADO PASTOR ELISEU FEITOSA DE ALENCAR";"CENTRO DE SAUDE/UNIDADE BASICA";"0000440299";"EQUIPE AMARELO";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"0028827";"SESAU CF MARIA DE LOURDES DOS SANTOS PORTAL CAIOBA";"CENTRO DE SAUDE/UNIDADE BASICA";"0001674218";"EQUIPE VERDE";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"3080021";"SESAU USF JARDIM TARUMA DR EMILIO GARBELOTI NETO";"CENTRO DE SAUDE/UNIDADE BASICA";"0000440183";"EQUIPE MARRON";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"0010219";"SESAU USF INDUBRASIL MANOEL SECCO THOME";"CENTRO DE SAUDE/UNIDADE BASICA";"0000439193";"EQUIPE VERMELHA";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"9898271";"SESAU USF DOM ANTONIO BARBOSA DR EVANDRO M DE ARRUDA";"CENTRO DE SAUDE/UNIDADE BASICA";"0001686798";"EQUIPE ROSA";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"0028851";"SESAU USF COOPHAVILA II ALFREDO NEDER";"CENTRO DE SAUDE/UNIDADE BASICA";"0000439991";"EQUIPE ACQUA";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"0028789";"SESAU USF MORENINHA III DR JUDSON TADEU RIBAS";"CENTRO DE SAUDE/UNIDADE BASICA";"0001644513";"EQUIPE JACQUES";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"0024481";"SESAU USF NOVA BAHIA CONSELHEIRO DE SAUDE EDNEY A DE CAMPOS";"CENTRO DE SAUDE/UNIDADE BASICA";"0000439878";"EQUIPE VERDE";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"0024449";"SESAU USF AERO RANCHO DR SEBASTIAO ELOY PEREIRA";"CENTRO DE SAUDE/UNIDADE BASICA";"0000439754";"EQUIPE IPE";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"0024449";"SESAU USF AERO RANCHO DR SEBASTIAO ELOY PEREIRA";"CENTRO DE SAUDE/UNIDADE BASICA";"0000439738";"EQUIPE AROEIRA";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"7096887";"SESAU USF AERO RANCHO IV DR NELSON TOKUEI SIMABUKURO";"CENTRO DE SAUDE/UNIDADE BASICA";"0000440604";"EQUIPE VERMELHA";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"3051927";"SESAU USF ZE PEREIRA DR JURANDYR DE CASTRO COIMBRA";"CENTRO DE SAUDE/UNIDADE BASICA";"0000440167";"EQUIPE AZUL";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"3005690";"SESAU USF JARDIM NOROESTE";"CENTRO DE SAUDE/UNIDADE BASICA";"0000440051";"EQUIPE FLORES DO CERRADO";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"3051927";"SESAU USF ZE PEREIRA DR JURANDYR DE CASTRO COIMBRA";"CENTRO DE SAUDE/UNIDADE BASICA";"0000440175";"EQUIPE VERMELHA";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"0010162";"SESAU USF BURITI DR IVAN HIDELBRAND DA COSTA";"CENTRO DE SAUDE/UNIDADE BASICA";"0000439061";"EQUIPE PITANGUEIRA";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"0010200";"SESAU USF JARDIM BONANCA DR HIROSE ADANIA";"CENTRO DE SAUDE/UNIDADE BASICA";"0000439185";"EQUIPE PANDA";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"0010235";"SESAU USF VILA NASSER DR MILTON KOJO CHINEN";"CENTRO DE SAUDE/UNIDADE BASICA";"0001672274";"EQUIPE AZUL";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"0028851";"SESAU USF COOPHAVILA II ALFREDO NEDER";"CENTRO DE SAUDE/UNIDADE BASICA";"0000439983";"EQUIPE TUIUIU";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"0010316";"SESAU USF CIDADE MORENA DR VICENTE FRAGELLI";"CENTRO DE SAUDE/UNIDADE BASICA";"0001557955";"EQUIPE AZUL";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"2752530";"SESAU CF DRA MARCIA DE SA EARP NOVA LIMA";"CENTRO DE SAUDE/UNIDADE BASICA";"0001644505";"EQUIPE FOGO";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"0024449";"SESAU USF AERO RANCHO DR SEBASTIAO ELOY PEREIRA";"CENTRO DE SAUDE/UNIDADE BASICA";"0000439746";"EQUIPE JACARANDA";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"0021652";"SESAU USF ROCHEDINHO DR ROGER BUAINAIN";"CENTRO DE SAUDE/UNIDADE BASICA";"0001605178";"EQUIPE FAZENDINHA";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"9022007";"SESAU USF ANA MARIA DO COUTO";"CENTRO DE SAUDE/UNIDADE BASICA";"0001644742";"EQUIPE DETERMINACAO";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"0024341";"SESAU USF JARDIM ITAMARACA EDSON QUINTINO MENDES";"CENTRO DE SAUDE/UNIDADE BASICA";"0000439649";"EQUIPE CAMPINA VERDE";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"0024430";"SESAU USF UNIVERSITARIO DR GERMANO BARROS DE SOUZA";"CENTRO DE SAUDE/UNIDADE BASICA";"0001482688";"EQUIPE ALFA";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"5672368";"SESAU USF JARDIM SEMINARIO MESTRE JOSE ALBERTO VERONESE";"CENTRO DE SAUDE/UNIDADE BASICA";"0000440515";"EQUIPE SEMINARIO";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"7108052";"SESAU USF JARDIM ANTARTICA DR NELSON ASSEF BUAINAIN";"CENTRO DE SAUDE/UNIDADE BASICA";"0000440752";"EQUIPE AZUL";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"0028827";"SESAU CF MARIA DE LOURDES DOS SANTOS PORTAL CAIOBA";"CENTRO DE SAUDE/UNIDADE BASICA";"0001508326";"EQUIPE AMARELO";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"3005690";"SESAU USF JARDIM NOROESTE";"CENTRO DE SAUDE/UNIDADE BASICA";"0000440078";"EQUIPE BEIJA FLOR";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"0010189";"SESAU USF LAR DO TRABALHADOR DR NICOLAU FRAGELLI";"CENTRO DE SAUDE/UNIDADE BASICA";"0000439096";"EQUIPE ROSA";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"3023737";"SESAU USF VILA CORUMBA";"CENTRO DE SAUDE/UNIDADE BASICA";"0000440086";"EQUIPE YPE ROSA";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"0024457";"SESAU USF TIRADENTES DR ANTONIO PEREIRA";"CENTRO DE SAUDE/UNIDADE BASICA";"0000439770";"EQUIPE ITATIAIA";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"0010197";"SESAU USF SERRADINHO DR SUMIE IKEDA RODRIGUES";"CENTRO DE SAUDE/UNIDADE BASICA";"0001573853";"EQUIPE FENIX";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"9443525";"SESAU USF OLIVEIRA II BENEDITO MARTINS GONCALVES";"CENTRO DE SAUDE/UNIDADE BASICA";"0001667939";"EQUIPE PARQUE DOS GIRASSOIS";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"9230246";"SESAU USF SIRIO LIBANES DR SYRZIL WILSON MAKSOUD";"CENTRO DE SAUDE/UNIDADE BASICA";"0001644858";"EQUIPE CERRADO";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"0010413";"SESAU USF JARDIM MACAUBAS DR SONI LYDIA SOUZA WOLF";"CENTRO DE SAUDE/UNIDADE BASICA";"0000439533";"EQUIPE ORQUIDEA";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"0028789";"SESAU USF MORENINHA III DR JUDSON TADEU RIBAS";"CENTRO DE SAUDE/UNIDADE BASICA";"0000439894";"EQUIPE MARIA OLIVEIRA";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"0028789";"SESAU USF MORENINHA III DR JUDSON TADEU RIBAS";"CENTRO DE SAUDE/UNIDADE BASICA";"0001705814";"EQUIPE MANDACARU";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"0301825";"SESAU USF AERO RANCHO GRANJA DRA REGIA JUSSARA F DE BARROS";"CENTRO DE SAUDE/UNIDADE BASICA";"0002127350";"EQUIPE OMEGA";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"0024341";"SESAU USF JARDIM ITAMARACA EDSON QUINTINO MENDES";"CENTRO DE SAUDE/UNIDADE BASICA";"0000439657";"EQUIPE CPACA";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"3051927";"SESAU USF ZE PEREIRA DR JURANDYR DE CASTRO COIMBRA";"CENTRO DE SAUDE/UNIDADE BASICA";"0001644734";"EQUIPE AMARELA";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"0010332";"SESAU USF SAO FRANCISCO";"CENTRO DE SAUDE/UNIDADE BASICA";"0001644971";"EQUIPE ALPHA";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"0010367";"SESAU USF PIONEIRA DR CELSO LACERDA DE AZEVEDO";"CENTRO DE SAUDE/UNIDADE BASICA";"0000439517";"EQUIPE GIRASSOL";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"3080021";"SESAU USF JARDIM TARUMA DR EMILIO GARBELOTI NETO";"CENTRO DE SAUDE/UNIDADE BASICA";"0001482335";"EQUIPE VERDE";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"0028789";"SESAU USF MORENINHA III DR JUDSON TADEU RIBAS";"CENTRO DE SAUDE/UNIDADE BASICA";"0001482459";"EQUIPE BARUERI";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"7096887";"SESAU USF AERO RANCHO IV DR NELSON TOKUEI SIMABUKURO";"CENTRO DE SAUDE/UNIDADE BASICA";"0000440620";"EQUIPE LILAS";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"0010154";"SESAU USF CARLOTA DR ASTROGILDO CARMONA";"CENTRO DE SAUDE/UNIDADE BASICA";"0001482696";"EQUIPE ARARA AZUL";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"7108044";"SESAU USF VILA CARVALHO";"CENTRO DE SAUDE/UNIDADE BASICA";"0000440744";"EQUIPE CARVALHO CENTRO";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"0010189";"SESAU USF LAR DO TRABALHADOR DR NICOLAU FRAGELLI";"CENTRO DE SAUDE/UNIDADE BASICA";"0002343339";"EQUIPE VERMELHA EAP 01";"eAP";"0";"0";"0";"0";"0";"0";"0,00"
"0010170";"SESAU USF VILA POPULAR DR VESPASIANO BARBOSA MARTINS";"CENTRO DE SAUDE/UNIDADE BASICA";"0000439088";"EQUIPE FENIX";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"3080021";"SESAU USF JARDIM TARUMA DR EMILIO GARBELOTI NETO";"CENTRO DE SAUDE/UNIDADE BASICA";"0000440191";"EQUIPE AZUL";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"0010197";"SESAU USF SERRADINHO DR SUMIE IKEDA RODRIGUES";"CENTRO DE SAUDE/UNIDADE BASICA";"0001717340";"EQUIPE ARARA AZUL";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"0010316";"SESAU USF CIDADE MORENA DR VICENTE FRAGELLI";"CENTRO DE SAUDE/UNIDADE BASICA";"0000439401";"EQUIPE ROSA";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"9443525";"SESAU USF OLIVEIRA II BENEDITO MARTINS GONCALVES";"CENTRO DE SAUDE/UNIDADE BASICA";"0001667947";"EQUIPE ANTONIO JOAO ESCOBAR";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"0010308";"SESAU USF JOCKEY CLUB DR JORGE DAVID NASSER";"CENTRO DE SAUDE/UNIDADE BASICA";"0000439762";"EQUIPE IPE AMARELO";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
"0010413";"SESAU USF JARDIM MACAUBAS DR SONI LYDIA SOUZA WOLF";"CENTRO DE SAUDE/UNIDADE BASICA";"0000439525";"EQUIPE CACTO";"eSF";"0";"0";"0";"0";"0";"0";"0,00"
